,ID_user,gender,geo,class,num_orders,rapida,mercados,vegetariana,oriental,licores,tecnologia
16,17,M,d2g6fc,3,1829,0.07665808866902878,0.4135218022568735,0.41136241947746427,0.777377800587334,0.2019022898747659,0.09393315090430286
17,18,M,d2g6g6,5,1668,0.10087514200195338,0.36291861432886674,0.38610830214540776,0.07536648540375827,0.19247440887729036,0.8162770111422434
18,19,M,d2g6fe,0,1939,0.8172876134859207,0.37450648627794647,0.3724984086035339,0.09939984488342278,0.18072699069713233,0.10241196139504166
19,20,M,d2g6f9,0,1529,0.8135360152056815,0.3783588134210551,0.35769758128884727,0.10330616066103893,0.20919497533860382,0.11234544971887983
20,21,F,d2g6g5,3,1748,0.1038478897795305,0.40154517381418453,0.415391559118122,0.7742437115784996,0.20654191411706618,0.11538654419947832
21,22,F,d2g6f8,0,1845,0.7943186601721598,0.36801992271563383,0.4122686524263112,0.09389364597143737,0.19857966504303995,0.12411229065189998
22,23,F,d2g6ej,1,1783,0.4013883390395259,0.7884018890776363,0.4024940920396348,0.1006235230099087,0.19571828101927297,0.08293147500816651
23,24,F,d2g6fd,5,1789,0.09602198641411479,0.3686361317507395,0.37636203870359936,0.10705899634677166,0.21742909567334037,0.8090128280637487
24,25,M,d2g6g7,3,1848,0.09591074111488057,0.39334180344866754,0.38903120834238075,0.7909942020036218,0.22091799919719682,0.10129898499773904
25,26,F,d2g6fb,3,1670,0.10285477339090876,0.39108733603287404,0.4090271220894279,0.7833706578028516,0.21527743267864624,0.09567885896828722
26,27,F,d2g6fg,0,1605,0.7925450817557624,0.390157223889025,0.40605704806005116,0.08806056463952916,0.1981362704389406,0.08806056463952916
27,28,F,d2g6fc,5,1502,0.09043413436128353,0.39712380741259284,0.3761535733578025,0.1100937287876495,0.19266402537838664,0.8021114525957321
28,29,F,d2g6fc,3,1659,0.08999180032071515,0.39956359342397524,0.4067629374496325,0.7823287174547504,0.2111807580859449,0.10079081635920097
29,30,M,d2g6df,1,1566,0.45712158734903663,0.7601572463781733,0.3942031666184108,0.10657610042126417,0.1887552621918775,0.1040080016159325
30,31,M,d2g6fc,2,1815,0.38675802622525435,0.36628893848631333,0.8122995871137654,0.09911347747276714,0.19176303250165813,0.09911347747276714
31,32,F,d2g6eh,1,1573,0.404417107524137,0.7644624320910803,0.44625336002663396,0.0925468615964326,0.18382595796551685,0.10268898341521975
32,33,F,d2g6ff,2,1588,0.40224918573595014,0.3765737057953576,0.8057210133738333,0.08069436552757663,0.17361515007448303,0.10270191976237025
33,34,F,d2g6fc,2,1992,0.3962826655125579,0.41320931202942596,0.7865912204897506,0.10255556419043585,0.17723194588250077,0.10753398963657351
34,35,M,d2g6fg,5,1510,0.09129827298242857,0.37693144131316936,0.3912783127818367,0.10042810028067142,0.20737750577437344,0.8021205412027652
35,36,M,d2g6dg,4,1747,0.18419490199810684,0.4271513678238306,0.40568079642527827,0.09153243596224941,0.776330660568708,0.08927237581503338
36,37,M,d2g6g5,5,1841,0.10170239525929331,0.40680958103717324,0.3725519321077271,0.10170239525929331,0.1884170691119539,0.799701992196759
37,38,F,d2g6dt,4,1810,0.20852672058583252,0.4115658958930905,0.39400575100165197,0.09658079690291191,0.7836214657804443,0.09219076068005227
38,39,F,d2g6du,4,1616,0.18119684070907557,0.40769289159542005,0.406468588617656,0.10896296502099816,0.7847782087467395,0.08937411737677377
39,40,M,d2g6ds,4,1761,0.1958940248955828,0.4421935298812571,0.42500984348690773,0.10997559292383596,0.7514998849795458,0.09279190652948659
40,41,F,d2g6g4,2,1650,0.3342855564177202,0.41142837712950175,0.819350262408468,0.08999995749707851,0.16948043944255045,0.10402592489922062
41,42,M,d2g6fb,2,1814,0.40085039570079334,0.4175062293171698,0.771720290892109,0.09105189043619129,0.2198570037361692,0.11325966859135989
42,43,F,d2g6eh,1,1875,0.3878616942552424,0.8008141719663495,0.3899525928765645,0.09304498864883173,0.19863536902559584,0.08990864071684865
43,44,F,d2g6g6,3,1520,0.11026014956934446,0.36228334858498895,0.40428721508759635,0.7928229802367149,0.23889699073357964,0.08663297466162778
44,45,F,d2g6fd,2,1921,0.40214212520986253,0.4272107252229449,0.770859450402282,0.09400725004905877,0.20054880010465873,0.11176417505832544
45,46,M,d2g6dw,4,1798,0.19856496672984636,0.4300412539121534,0.3949358454295287,0.08995760923672598,0.7778042066931551,0.08118125711606979
46,47,F,d2g6df,1,1698,0.42725753209710543,0.7728508821590301,0.39766906034522836,0.10770203717683267,0.19765099130253908,0.1065184983067576
47,48,F,d2g6dd,1,1689,0.35814498729156413,0.8141752604988292,0.39614751005883625,0.09212732792065959,0.18079988104429445,0.10364324391074203
48,49,F,d2g6g5,3,1917,0.08230385639526358,0.3688432082898849,0.39424563310323785,0.807797109064624,0.2011872045217554,0.09348092331313887
49,50,F,d2g6f9,0,1879,0.7983958599044242,0.40700492988608844,0.37994066344865035,0.10201146580265133,0.18944986506206674,0.07911093266328062
50,51,M,d2g6g5,3,1925,0.0997727496509183,0.41883768863875076,0.3679120143377612,0.7877890024520424,0.2151349914347926,0.11120504388175269
51,52,F,d2g6du,1,1884,0.35751611726743693,0.8174783734009815,0.37528738625441477,0.12230814538096527,0.1933932213288767,0.10349150763004752
52,53,M,d2g6g3,2,1801,0.42754804264183677,0.3950902069438963,0.7677956996133508,0.10408892137615398,0.2283240855993055,0.09289656423893312
53,54,F,d2g6f9,3,1834,0.09818329243636942,0.3982490850508917,0.4147968309671337,0.7711249596968789,0.22946207670522292,0.11142148916936305
54,55,M,d2g6g7,5,1784,0.08631153418048368,0.4031513431974491,0.38457797508266145,0.08958918737721092,0.18573368114787628,0.7997473800014437
55,56,M,d2g6g6,5,1761,0.11543137608760072,0.3825078933098926,0.39721973536027305,0.10637793482582812,0.1957806672858326,0.7955711508782677
56,57,F,d2g6fg,2,1813,0.43096109431094776,0.3796821792916704,0.783367254975343,0.08837430035237157,0.19747837486147227,0.09819366705819063
57,58,M,d2g6dd,1,1555,0.3584280517084513,0.8080462791165793,0.3989570186860854,0.09245670591772773,0.18997953270765972,0.12158690093290221
58,59,M,d2g6f9,3,1735,0.10863016589927267,0.36096898876945815,0.39944217252545056,0.8056737304196057,0.2059446895173711,0.08260418865257194
59,60,M,d2g6f9,2,1699,0.4142428761574426,0.42355170483513793,0.7714691766640012,0.0872702688533938,0.19897621298573787,0.08145225092983421
60,61,F,d2g6ff,2,1552,0.43620438337733936,0.3883125074575721,0.7675643897411343,0.0983725018892516,0.22781000437510898,0.09060625174010016
61,62,M,d2g6g4,5,1590,0.09553666188869149,0.38717489291732865,0.3808895862141253,0.12696319540470843,0.21118630522763382,0.7969768899661895
62,63,F,d2g6g5,5,1971,0.08802336696159281,0.4057168982942381,0.4067286611328771,0.10927038657301176,0.20437609340507754,0.7800691485906672
63,64,F,d2g6ff,5,1996,0.09370771294621838,0.41570336487843684,0.4266691610742709,0.09271082238296073,0.19239987870872496,0.7686026242716422
64,65,F,d2g6de,4,1790,0.19282656619346789,0.41928567300207553,0.396863979258649,0.11435063809147515,0.7780327728968995,0.10538196059410455
65,66,F,d2g6fe,3,1896,0.09427438664812199,0.4022373830319872,0.39490493073713323,0.7887623682892874,0.20007119833101444,0.10579681168289246
66,67,F,d2g6f8,2,1548,0.38712711179226583,0.3832428932793,0.7923805766450391,0.10357916034575675,0.23046363176930876,0.10746337885872263
67,68,F,d2g6g5,3,1930,0.09902548579232562,0.39814370576295866,0.37874696112322476,0.8003709367132297,0.19396744639733884,0.10004636708915371
68,69,F,d2g6fd,0,1911,0.8030381490997797,0.37047640845667906,0.4122058940246017,0.09261910211416977,0.17709586558094,0.08956572512139495
69,70,M,d2g6g5,0,1822,0.8055905845157402,0.38165260531566697,0.3827368456716774,0.11709795844912509,0.1864893412337918,0.10191859346497924
70,71,M,d2g6fc,5,1977,0.10154845324513173,0.3594018786420839,0.41515397061980325,0.09059714946379399,0.20210133341923275,0.7994451760376547
71,72,F,d2g6f9,3,1615,0.09034646546108312,0.37871258124782786,0.4294551166437786,0.7784647503427572,0.2165839925436924,0.10519793923550774
72,73,M,d2g6fe,3,1549,0.10131144652336918,0.37831489524549256,0.42319971332546624,0.7861255280863964,0.20005804629931132,0.09746417640222858
73,74,M,d2g6g6,3,1851,0.0919567210585062,0.40785510398890396,0.3981185099944739,0.7789275195544055,0.2217779743175738,0.10385700260725407
74,75,M,d2g6ej,1,1740,0.3670078837338248,0.8187957041356456,0.37481656211114023,0.09816624245767959,0.190754857502991,0.0914730895628378
75,76,F,d2g6ff,0,1513,0.7806017714063025,0.3949081474230873,0.4251844387255239,0.10004339734718211,0.1737595848661584,0.11715608373551588
76,77,F,d2g6fe,5,1588,0.0968790875024015,0.41980937917707317,0.3850322708428777,0.09439500833567326,0.18754797708798238,0.7886951354362173
77,78,F,d2g6fb,3,1553,0.10451125702894426,0.41159371595349653,0.3909495170341989,0.7806087716359417,0.21934461351753734,0.09676968243420764
78,79,M,d2g6dt,1,1612,0.3833399355637203,0.803815927385176,0.4025069323419063,0.07906386171001731,0.17729472019822062,0.08505354820320044
79,80,F,d2g6g1,5,1723,0.10326976485937912,0.37521347898907753,0.40504696661512035,0.09294278837344122,0.2042446460552165,0.7963246312489902
80,81,M,d2g6df,1,1753,0.3586927382142574,0.7836408229776451,0.43637142037530674,0.10166768694607932,0.20904704169811816,0.11309102255799836
81,82,M,d2g6f8,2,1735,0.40104722843381796,0.403325905868101,0.7861437148276545,0.09000775865418074,0.2050809690854751,0.09114709737132227
82,83,F,d2g6g1,5,1935,0.10347259839364574,0.3854861508782881,0.3824428391608279,0.09434266324126524,0.19172863819999064,0.8054631678877914
83,84,M,d2g6fe,0,1931,0.7990118297559429,0.3872761419735437,0.39135273294168627,0.08153181936285131,0.19975295743898572,0.10904880839781363
84,85,F,d2g6g0,0,1798,0.7744471960980378,0.40342776016073834,0.41348551595421934,0.11957554110027424,0.21121287166310124,0.08716721687683543
85,86,M,d2g6dd,4,1806,0.1920146000122539,0.38621118411555616,0.40584904093499125,0.09491630796060278,0.7942422091415957,0.09709829205165113
86,87,M,d2g6f8,3,1944,0.11047566311846797,0.4315778241450431,0.39131099366261085,0.77126467616351,0.2137239464067558,0.08879352362792753
87,88,M,d2g6dw,1,1851,0.42501039477868063,0.7727461723248739,0.40891151618857907,0.08800720295922175,0.1942598016538919,0.09766653011328268
88,89,M,d2g6g3,5,1645,0.10397501008740682,0.3816494487914227,0.4207929820007994,0.10275177467461381,0.22507531595391594,0.7779777225363617
89,90,M,d2g6f8,5,1700,0.10955696073580572,0.43822784294322287,0.3846148621576158,0.09090896741907283,0.17832143609125822,0.7797192205558938
90,91,F,d2g6f8,5,1758,0.12434547271249165,0.36625393780770266,0.39564468590338253,0.09834596478169794,0.20008316972828202,0.8025935056897188
91,92,M,d2g6g3,5,1742,0.10851176085117474,0.40980505427837266,0.41095943471295965,0.10735738041658777,0.199707815183545,0.7745892716078537
92,93,F,d2g6fb,2,1514,0.40460592685982777,0.38884205957957474,0.790820675226027,0.1103470709617712,0.19310737418309962,0.10115148171495694
93,94,M,d2g6fc,5,1730,0.08655149514350266,0.41795261470612466,0.3906205636081765,0.1047728625421348,0.18221367398632138,0.78807413999084
94,95,M,d2g6fe,3,1881,0.09139719382619958,0.38896945279522144,0.4049108238114191,0.7875037282001615,0.20192403287183627,0.12434269392634129
95,96,M,d2g6fb,3,1729,0.1007792233148246,0.38364817966438913,0.411133422386614,0.7890555098172063,0.20842975731020544,0.08703660195371216
96,97,M,d2g6f8,2,1724,0.38108259870718125,0.3628816387689278,0.8122178372445594,0.10693063963723892,0.21044859928605533,0.08759211970284465
97,98,M,d2g6f9,3,1943,0.10981696997443119,0.4012937874766597,0.37358296327750423,0.7974559408423648,0.19294944257189778,0.1190539113741497
98,99,M,d2g6dt,1,1621,0.3620627080928814,0.8131375105341788,0.389728629309281,0.09983788960700717,0.19366144851479702,0.09141782662810294
99,100,M,d2g6du,1,1551,0.39457107670859454,0.8079910902026315,0.3744655441374559,0.09927106706999671,0.18220638892594332,0.09047489657012359
100,101,M,d2g6ds,1,1652,0.42452696776285787,0.7832821517878081,0.3910431505871958,0.09566804907332008,0.18894439691980716,0.09208049723307057
101,102,F,d2g6g1,0,1867,0.801151834761119,0.380441149046616,0.38785922159070046,0.09855439237140749,0.20558658193605434,0.10491274026633701
102,103,M,d2g6d9,4,1523,0.20155408939397568,0.3965214438404358,0.4004734848089451,0.12778265798180158,0.785138805743853,0.09484898324422385
103,104,F,d2g6g1,0,1835,0.7971876880891584,0.40128341114339555,0.38407018171097107,0.1054310302735999,0.18719387007761615,0.09897606923644073
104,105,M,d2g6dg,1,1534,0.4025644393159477,0.7896950982108367,0.3935614007369968,0.09388883089477375,0.20835603568429242,0.08488579231582284
105,106,F,d2g6dd,1,1524,0.38818197289814976,0.7697396800471844,0.43455183314195606,0.10996281143531206,0.21197650397168588,0.10466339883601991
106,107,F,d2g6fg,5,1880,0.10397209589840138,0.41378793721181967,0.3686283400034231,0.09872097994393667,0.19219084393340863,0.797119401887744
107,108,F,d2g6dd,4,1750,0.19646536187087518,0.3861560560910305,0.37938138844031066,0.10387823731103744,0.8039272278854203,0.10613645986127739
108,109,M,d2g6fc,5,1520,0.085437054269271,0.4245962697018317,0.3766997392781494,0.08414255344700933,0.20970913320639248,0.7870564999351026
109,110,M,d2g6fe,2,1544,0.36439120152614934,0.3958042361404726,0.8129693358186849,0.11057388184241773,0.17591299384021003,0.08041736861266745
110,111,M,d2g6g4,5,1590,0.10995318289818079,0.40189784093817804,0.40948081906908707,0.09352339694787791,0.21864253610787673,0.7759914287296897
111,112,M,d2g6fe,2,1868,0.4117806428599989,0.3884922774540349,0.7896872996749592,0.08468496511259617,0.18948260943943393,0.11326614083809737
112,113,M,d2g6d9,1,1827,0.4042937014114876,0.7878823345566187,0.39339629706077367,0.10788430307206813,0.19942249961806532,0.09807663915642556
113,114,M,d2g6ff,2,1777,0.41508758260033485,0.44313404088414127,0.7606199486568298,0.08526123318277148,0.18735034133582681,0.10208910815305533
114,115,M,d2g6e1,4,1899,0.18110473821083767,0.36116864459287745,0.4028019177447941,0.1113690056813772,0.8056038354895882,0.11449150116777095
115,116,M,d2g6df,4,1662,0.21810648475404334,0.4036777480254393,0.4072927726346224,0.10845073827549116,0.7772302909743534,0.08796559882345395
116,117,F,d2g6fb,5,1500,0.1031847138712,0.39686428411999997,0.41670749832599996,0.10450759481826666,0.178588927854,0.7844684016105333
117,118,M,d2g6du,4,1669,0.18423954895548614,0.4041383654507438,0.39462922744013806,0.09984594911136023,0.7904470971316019,0.11054372937329168
118,119,M,d2g6g5,3,1917,0.1030566997143247,0.4008905618887231,0.3668818509829959,0.8017811237774461,0.20302169843721965,0.09996499872289495
119,120,F,d2g6de,4,1786,0.20009884921913623,0.4267301425336275,0.35266040276742794,0.10723529488539345,0.7959733228606524,0.09175803582976964
120,121,M,d2g6dw,1,1733,0.38063705916578294,0.7978518537468964,0.39778287264171913,0.10058877239215885,0.1966053278574014,0.10744709778253332
121,122,F,d2g6f9,5,1720,0.09599886602444728,0.3990314310654736,0.37936901272311696,0.11797451005414003,0.20125063479823888,0.7957496364436112
122,123,M,d2g6dv,1,1862,0.38778414224326163,0.7903209420718648,0.4193969799261362,0.09062346802424048,0.17808565228019352,0.09589227430471958
123,124,F,d2g6g3,3,1766,0.12007899385031684,0.44372047251355173,0.4048377506953539,0.7593566849200989,0.1989880469519536,0.09263236668453013
124,125,M,d2g6dd,4,1901,0.21745293097070303,0.37397702137956657,0.4138959169200821,0.09769624434915643,0.7878729382996487,0.10610022235768601
125,126,M,d2g6de,1,1675,0.3950358764444618,0.8099404212308049,0.36464850133334936,0.10051208690598733,0.18583048625641843,0.10168083210256858
126,127,M,d2g6fd,2,1959,0.39706336988077995,0.3709935526663853,0.8031509072588503,0.10628463941253201,0.20354511132777356,0.08322287803056752
127,128,F,d2g6e1,1,1622,0.39686745669266,0.7961622372794647,0.3859444991690088,0.09466563187164366,0.20753619294937264,0.08738366018920954
128,129,M,d2g6g1,0,1783,0.7822623021200212,0.40002049540228357,0.41891035212961364,0.10889446819284386,0.1800092229310276,0.09111577950829793
129,130,M,d2g6fb,0,1708,0.7844454974550321,0.40204275863674693,0.4078192350539416,0.09820009909230888,0.2021766746018124,0.0785600792738471
130,131,M,d2g6g7,0,1518,0.777054321909114,0.38522896773762527,0.424807286340806,0.09366868736086094,0.21900002960426643,0.10290362836826977
131,132,M,d2g6fb,3,1694,0.09193433063720244,0.40381281938112973,0.35959124261893105,0.8041344616494542,0.20016082113416228,0.111717667609765
132,133,F,d2g6e1,1,1916,0.4155692968254436,0.7996406762875895,0.3698465135561405,0.08128494803431659,0.191019627880644,0.08941344283774826
133,134,M,d2g6d9,4,1672,0.19186928570263292,0.3674587532244364,0.36397022075711577,0.09651606492920323,0.8221308181318877,0.10233028570807089
134,135,M,d2g6e5,4,1690,0.19936841596439359,0.38008247721866845,0.4197229809776707,0.08511049336491655,0.7893123836718974,0.09676946505874075
135,136,F,d2g6g6,3,1837,0.09997608372433735,0.4064245142706757,0.39555754864846515,0.7824215247991618,0.21733931244421162,0.09454260091323205
136,137,F,d2g6dt,1,1560,0.39897967494493997,0.7877617863130125,0.3926061977093978,0.09432746308602415,0.2192476169026507,0.09560215853313259
137,138,M,d2g6e1,4,1657,0.1874219039555356,0.3772466528335781,0.40848363682616734,0.11773940120283648,0.7941402468885195,0.10572517659030214
138,139,F,d2g6fd,3,1825,0.09925352152379466,0.38501640766922546,0.4122838586373009,0.7853025878805732,0.21595821166715762,0.09270933329145654
139,140,M,d2g6df,1,1745,0.39129682530783594,0.7984264701367981,0.3924277409879164,0.10517515824748191,0.18433925585311345,0.10178241120724056
140,141,M,d2g6fg,2,1717,0.4027019881449142,0.4638573043961476,0.755787398953922,0.08307892019035479,0.1950046876690272,0.08077117240728938
141,142,F,d2g6f9,5,1607,0.08022011541577961,0.39137692672547025,0.3974542081963626,0.0984519598284568,0.18718026930348577,0.7985547852752607
142,143,M,d2g6fe,0,1912,0.7992596113072199,0.37594040995764855,0.4006597793795213,0.09578755650975702,0.20290482400453907,0.09475758278384566
143,144,M,d2g6d9,1,1916,0.40728489363072745,0.7918855653377183,0.3866628737000577,0.08351918071921247,0.1959091893413626,0.11032780662908313
144,145,M,d2g6df,4,1569,0.20360613635192557,0.4122395847125407,0.36699377663433497,0.08043699213903233,0.796828953377289,0.11185769219334182
145,146,M,d2g6g1,5,1931,0.08952476549555034,0.40336439285073805,0.3560872694991553,0.07946580308031997,0.20520283327069966,0.8087405781845223
146,147,F,d2g6g5,0,1552,0.8047925134281507,0.3850681882431343,0.3722325819683632,0.10525197145312339,0.19125053349409005,0.1334903052576199
147,148,M,d2g6g7,0,1847,0.7924389793302773,0.40593604390760796,0.37894561545630423,0.11120056521937133,0.2008087876776997,0.10472286239105844
148,149,F,d2g6ds,4,1624,0.19399197124222797,0.41622328007034987,0.38921173977079915,0.09945158019380042,0.7845624659733144,0.11050175577088935
149,150,M,d2g6f9,0,1866,0.7833666554663744,0.39379482815223404,0.4254673344379365,0.09185026822853716,0.18158903603802748,0.09396176864758399
150,151,F,d2g6dv,4,1725,0.20491611532550458,0.39161746484429766,0.3574647789567135,0.09676594334815494,0.8105570783986625,0.10245805766275229
151,152,M,d2g6fd,5,1694,0.10244380071885331,0.39813386188463445,0.3934773254883229,0.08963832562899664,0.1944103945460057,0.7939394555711131
152,153,M,d2g6g5,2,1940,0.41544229186025666,0.3816748149356545,0.7889310517838863,0.10130243077380642,0.19748857716509738,0.10027917389730333
153,154,F,d2g6de,1,1857,0.3757644480085201,0.7997038252489017,0.3896816497866134,0.11669038413939797,0.2119696886201908,0.09420875049786258
154,155,M,d2g6fb,0,1588,0.7730390722721909,0.41741587752380943,0.4010219004609408,0.10466923817062292,0.22194922792806787,0.08449203563170765
155,156,F,d2g6f8,2,1986,0.4148426751937597,0.39776682657803597,0.7804667279069039,0.09040155149500817,0.19988787497229585,0.1114952468438434
156,157,M,d2g6fg,5,1775,0.09227298921368268,0.3855692763571741,0.3679934688879012,0.10765182074929647,0.18234900249370625,0.8139795834207008
157,158,F,d2g6e1,4,1976,0.20634633344569275,0.40267585458819655,0.3736270989089485,0.10517652918348416,0.7973382593338418,0.0941580356499763
158,159,F,d2g6f8,2,1867,0.4068278902559724,0.4068278902559724,0.783011601765391,0.0972160153338947,0.2007722055808695,0.07819549059465443
159,160,M,d2g6g7,3,1543,0.09635790104870591,0.40444961098075244,0.38036013571857596,0.8012920192471334,0.17496566243054495,0.09889363528682976
160,161,F,d2g6g7,0,1893,0.8008412461240414,0.3873006812841039,0.3789039185462371,0.11230670161896779,0.20467109173550205,0.1028603435388677
161,162,M,d2g6eh,1,1675,0.38216316822512947,0.7809938889585201,0.42859420735528536,0.09048099933056025,0.1976295511693816,0.1142917886280761
162,163,F,d2g6g1,2,1576,0.4091378830848302,0.367974620457393,0.8020599354376396,0.11351081512414496,0.1796215096469986,0.09355286960781177
163,164,M,d2g6dg,4,1578,0.20397361440394887,0.38528349387412564,0.39661536134101166,0.09569132527592662,0.7944898190672329,0.11080048189844136
164,165,F,d2g6g3,2,1582,0.35605806310571836,0.41372943952425023,0.7998769164135504,0.09528314364800915,0.194327464018966,0.12411883185727507
165,166,M,d2g6f9,2,1742,0.35697247544567323,0.3918814556943037,0.813041410951975,0.1047269407458915,0.18918415102483627,0.1058530368829441
166,167,F,d2g6g7,3,1716,0.10115183082917831,0.4344930915162432,0.38966443921694827,0.7804783310569554,0.18046406182023858,0.08620894672941333
167,168,F,d2g6fc,0,1560,0.7945188206486795,0.4066434908831824,0.3928801727302132,0.07507264447074137,0.18267676821213732,0.10009685929432183
168,169,F,d2g6dg,4,1735,0.1702430283079444,0.3743091748227652,0.4024951066618288,0.09583216825281639,0.8049902133236576,0.10823397826200438
169,170,F,d2g6g7,5,1714,0.11546700810112132,0.38528277192925175,0.4359468673205601,0.11782347765420542,0.19205226857635485,0.7729220134115876
170,171,M,d2g6fc,0,1661,0.7908569628694905,0.38819503360362184,0.38819503360362184,0.10006269499720687,0.22664803204186618,0.10850171746685082
171,172,F,d2g6fc,2,1654,0.4023051282026386,0.38326109846523554,0.7962784933951633,0.08331763010113817,0.19758180852555624,0.10593241541430425
172,173,M,d2g6dc,1,1944,0.4094152179773814,0.7779910127151237,0.4165621170443182,0.10209855809909761,0.18581937574035765,0.09290968787017882
173,174,M,d2g6fe,2,1930,0.40255204252021576,0.36300662776382175,0.8030761150529242,0.08821669445657121,0.21496481867578274,0.08517473947531014
174,175,M,d2g6g6,2,1823,0.41692328908831683,0.42795300573086487,0.763256391664326,0.1047823081042066,0.19963787123011995,0.09816447811867778
175,176,M,d2g6dw,1,1666,0.38575049493400065,0.8052978610253609,0.38691590428425443,0.07808242646700315,0.19811958954314235,0.08740570126903338
176,177,F,d2g6e5,4,1672,0.18787264039064208,0.40040356483255596,0.3992293608301144,0.09511052419776256,0.7925877016480213,0.08806530018311347
177,178,M,d2g6fg,5,1685,0.07847472548656725,0.3994012147898423,0.4087713312658503,0.1241540433071064,0.17451841936564957,0.7882610485441756
178,179,M,d2g6e5,4,1575,0.1903006329363482,0.41231803802875444,0.38821329119015036,0.11164303798932428,0.7865759494702392,0.10910569621683963
179,180,M,d2g6g4,5,1991,0.10285179740443372,0.39426522338366254,0.40737378579795314,0.10285179740443372,0.21982050817810342,0.7804636391277617
180,181,F,d2g6fd,0,1723,0.7988828351508912,0.3863356363996464,0.4034301335854715,0.08661211907484698,0.16296753983819892,0.1253596460293838
181,182,F,d2g6e5,1,1511,0.43331697520108853,0.7933235255947422,0.356079206207541,0.1047291782963356,0.1832760620185873,0.10734740775374399
182,183,F,d2g6g3,0,1737,0.7949656896659982,0.4026006497020935,0.38781588008026524,0.10576796729461779,0.18651555522921848,0.0978069374982487
183,184,F,d2g6g3,2,1516,0.3874012088673779,0.3992604295469915,0.7892970207876169,0.0922383830636614,0.21346597223304495,0.11595682442288863
184,185,M,d2g6ff,5,1931,0.10436788497690383,0.40621617976304725,0.37756617212232857,0.10846074321129222,0.18110897687168606,0.7981073557057352
185,186,F,d2g6dt,4,1690,0.17636140407726583,0.41073642791679016,0.3817296180356609,0.1044245155720653,0.7971071355334317,0.09050124682912326
186,187,F,d2g6g0,3,1909,0.10773722617002478,0.3870172202224191,0.39852313758038294,0.7918163127253277,0.2018765500079105,0.10982921114420001
187,188,F,d2g6df,1,1627,0.35504320533357747,0.8103196965266343,0.398517883537689,0.10144091580959357,0.19080553211804505,0.10868669551027882
188,189,F,d2g6du,4,1822,0.16813266993478954,0.3531843506806271,0.3891372486541041,0.10045662669059752,0.8226869006872092,0.09305455946076402
189,190,F,d2g6fd,5,1526,0.09997040787743253,0.38672763047322584,0.40251243171703094,0.11707060922488809,0.21441021689501974,0.7866092619829559
190,191,F,d2g6g5,5,1587,0.11094437052679507,0.3864354479023199,0.40638050327792347,0.09099931515119146,0.1907245920292095,0.7928159511802434
191,192,F,d2g6f8,2,1717,0.4014027474170252,0.3808764705604728,0.8016651461197976,0.1094734765682796,0.17789439942345436,0.08666650228322136
192,193,M,d2g6ff,0,1749,0.8075357668098408,0.36870680669468925,0.38340983886349583,0.11649325487592942,0.20471144788876916,0.09726621280902845
193,194,F,d2g6eh,1,1660,0.40872895789170965,0.7719104072793579,0.429105474854053,0.10068396616687277,0.18338865266108967,0.09588949158749788
